var0,var1,var2,var3,var4,var5,var6,var7,var8,y,fold,train_test
104,-1,105,-1,72,3,1,33,32, negative,3,tst
105,0,106,-4,70,-3,1,36,36, negative,3,tst
83,-3,87,1,-4,0,4,92,88, negative,3,tst
78,1,82,0,-42,-25,4,126,122, negative,3,tst
85,2,88,0,6,7,3,83,80, negative,3,tst
105,5,106,1,70,0,1,36,36, negative,3,tst
80,0,84,-1,-28,-24,4,112,108, negative,3,tst
106,0,107,0,72,0,1,35,34, negative,3,tst
77,4,81,3,-40,10,4,123,118, negative,3,tst
104,0,106,0,72,2,1,33,32, negative,3,tst
84,2,87,2,-4,0,3,92,88, negative,3,tst
83,0,87,7,-6,-18,4,95,90, negative,3,tst
82,3,86,-2,-10,14,3,96,92, negative,3,tst
76,3,80,2,-42,0,4,124,120, negative,3,tst
82,0,86,3,-10,-30,4,96,92, negative,3,tst
85,0,88,0,0,-30,3,88,84, negative,3,tst
84,0,87,0,0,3,3,87,84, negative,3,tst
78,0,81,-2,-40,0,4,123,120, negative,3,tst
82,0,86,0,-4,-14,3,91,88, negative,3,tst
71,1,75,4,-42,-9,4,119,114, negative,3,tst
82,0,85,0,-10,-18,3,95,92, negative,3,tst
85,0,89,0,6,30,4,84,80, negative,3,tst
102,2,103,2,72,13,1,31,30, negative,3,tst
102,0,102,-5,70,-11,1,33,32, negative,3,tst
79,-1,83,0,-32,132,4,117,112, negative,3,tst
79,5,83,0,-46,0,4,129,126, negative,3,tst
77,-4,81,0,-40,91,4,123,118, negative,3,tst
81,4,85,8,-24,0,4,111,106, negative,3,tst
79,0,83,0,-40,-10,4,125,120, negative,3,tst
84,0,87,0,0,2,3,87,84, negative,3,tst
78,-2,83,0,-40,2,4,124,120, negative,3,tst
84,-4,88,0,6,0,4,83,78, negative,3,tst
76,1,80,0,-40,0,4,121,118, negative,3,tst
79,0,83,-1,-42,-29,4,126,122, negative,3,tst
104,-1,105,0,72,9,1,33,32, negative,3,tst
85,0,88,3,2,0,3,86,82, negative,3,tst
84,0,88,0,-2,-10,3,90,88, negative,3,tst
80,0,84,0,-24,11,4,110,106, negative,3,tst
83,0,86,0,-4,-13,3,92,88, negative,3,tst
83,0,86,-1,-6,-30,3,94,90, negative,3,tst
84,0,88,6,-2,0,4,90,86, negative,3,tst
81,0,86,5,-40,5,5,127,122, negative,3,tst
102,0,103,5,70,-10,1,33,32, negative,3,tst
106,0,108,-2,70,-2,1,38,36, negative,3,tst
107,0,108,-2,72,8,1,35,34, negative,3,tst
102,0,102,-3,72,11,1,30,30, negative,3,tst
83,0,86,0,-4,27,3,92,88, negative,3,tst
81,0,86,5,-24,-6,4,112,108, negative,3,tst
81,0,84,0,-20,17,4,105,102, negative,3,tst
81,0,84,0,-14,-10,3,99,96, negative,3,tst
49,31,77,0,-22,0,28,101,72, positive,3,tst
105,5,106,0,70,0,1,36,36, negative,3,tst
101,0,102,1,70,-15,1,33,32, negative,3,tst
73,-13,77,-13,-40,2,4,119,114, negative,3,tst
107,-5,108,0,70,0,1,38,36, negative,3,tst
80,3,84,0,-28,-10,4,112,108, negative,3,tst
80,4,84,0,-28,-13,4,112,108, negative,3,tst
105,0,106,-7,72,5,1,33,32, negative,3,tst
80,-2,84,0,-42,0,5,128,124, negative,3,tst
76,-5,81,0,-40,0,5,122,118, negative,3,tst
81,0,84,-1,-14,0,3,99,96, negative,3,tst
84,0,88,-2,0,24,3,88,84, negative,3,tst
85,0,88,6,2,0,3,86,82, negative,3,tst
79,0,83,0,-30,0,4,114,110, negative,3,tst
85,0,88,0,2,-14,3,86,82, negative,3,tst
82,0,86,1,-40,2,5,128,124, negative,3,tst
77,4,81,0,-40,0,4,123,118, negative,3,tst
102,-2,104,0,72,12,1,31,30, negative,3,tst
87,0,89,0,8,0,2,81,80, negative,3,tst
82,0,86,-1,-10,15,3,96,92, negative,3,tst
104,2,105,0,70,-29,1,35,34, negative,3,tst
82,3,85,0,-12,0,3,98,94, negative,3,tst
50,22,77,0,28,0,26,48,22, positive,3,tst
82,0,85,0,-6,24,3,93,90, negative,3,tst
82,0,86,8,-6,7,4,94,90, negative,3,tst
81,-5,84,0,-14,5,4,100,96, negative,3,tst
79,0,83,0,-32,68,4,117,112, negative,3,tst
42,23,77,0,28,0,35,48,14, positive,3,tst
104,3,105,3,70,0,1,35,34, negative,3,tst
85,2,88,4,-2,0,3,91,88, negative,3,tst
114,4400,106,50,34,-13,-8,72,80, negative,3,tst
80,1,84,0,-28,-10,4,112,108, negative,3,tst
79,-2,83,0,-30,0,4,114,110, negative,3,tst
79,0,84,-1,-40,8,4,125,120, negative,3,tst
85,0,88,-1,2,-4,3,86,82, negative,3,tst
107,-5,108,-3,72,4,1,36,34, negative,3,tst
85,0,89,1,6,20,4,84,80, negative,3,tst
82,-2,86,-1,-40,0,5,128,124, negative,3,tst
101,0,102,-1,72,0,1,29,28, negative,3,tst
81,-3,85,-1,-40,5,4,126,122, negative,3,tst
106,-1,107,-3,70,0,1,37,36, negative,3,tst
104,-3,106,0,70,0,1,36,34, negative,3,tst
103,2,104,1,70,0,1,35,34, negative,3,tst
85,0,88,0,2,7,3,86,82, negative,3,tst
81,0,84,0,-20,3,4,105,102, negative,3,tst
80,-2,84,0,-22,-30,4,108,104, negative,3,tst
77,5,81,0,-42,0,4,125,120, negative,3,tst
44,27,77,0,28,0,33,48,16, positive,3,tst
84,0,88,0,0,10,3,88,84, negative,3,tst
85,2,88,0,2,-27,3,86,82, negative,3,tst
81,0,84,0,-14,-6,3,99,96, negative,3,tst
81,0,84,0,-20,19,4,105,102, negative,3,tst
84,4,86,-1,-4,0,3,92,88, negative,3,tst
81,-1,86,2,-40,7,5,127,122, negative,3,tst
81,0,84,6,-14,-12,4,100,96, negative,3,tst
83,0,86,0,-6,-9,3,94,90, negative,3,tst
80,0,84,0,-42,-6,4,128,124, negative,3,tst
105,0,106,-4,72,10,1,34,34, negative,3,tst
79,0,83,0,-30,6,4,114,110, negative,3,tst
79,2,83,0,-40,14,4,125,120, negative,3,tst
102,0,103,6,72,28,1,31,30, negative,3,tst
104,0,104,-1,70,0,1,35,34, negative,3,tst
84,-1,88,0,6,0,4,83,78, negative,3,tst
83,-2,86,0,-2,25,4,89,86, negative,3,tst
80,3,84,0,-40,15,4,125,122, negative,3,tst
82,0,86,1,-40,7,5,128,124, negative,3,tst
79,0,84,0,-40,1,4,125,120, negative,3,tst
76,2,81,0,-42,0,4,125,120, negative,3,tst
82,0,86,-1,-10,3,3,96,92, negative,3,tst
87,2,89,0,8,1,2,81,78, negative,3,tst
102,2,103,0,70,-13,1,33,32, negative,3,tst
81,0,86,0,-40,4,4,127,122, negative,3,tst
101,0,102,0,72,19,1,30,28, negative,3,tst
105,-5,107,0,72,0,1,35,34, negative,3,tst
104,-9,107,-1,70,0,3,37,34, negative,3,tst
81,1,84,0,-20,0,4,105,102, negative,3,tst
79,-1,84,0,-32,0,4,117,112, negative,3,tst
102,0,103,0,70,-19,1,33,32, negative,3,tst
84,0,88,0,0,12,3,88,84, negative,3,tst
102,3,102,0,72,12,1,30,30, negative,3,tst
80,-3,84,-4,-42,-30,4,128,124, negative,3,tst
102,0,103,1,70,-8,1,33,32, negative,3,tst
85,0,88,-1,0,0,3,88,84, negative,3,tst
80,0,84,0,-40,31,4,125,122, negative,3,tst
77,0,81,0,-40,6,4,123,118, negative,3,tst
81,0,84,7,-14,0,4,100,96, negative,3,tst
85,1,88,1,-2,0,3,91,88, negative,3,tst
106,-5,108,2,72,0,2,35,34, negative,3,tst
84,0,88,0,0,14,3,88,84, negative,3,tst
102,0,102,-6,72,25,1,30,30, negative,3,tst
85,0,88,-1,6,19,3,83,80, negative,3,tst
81,0,84,-2,-22,0,3,108,104, negative,3,tst
80,0,84,-3,-42,0,4,128,124, negative,3,tst
85,0,88,0,2,-13,3,86,82, negative,3,tst
78,1,82,1,-40,12,4,123,120, negative,3,tst
85,7,89,0,8,22,4,81,78, negative,3,tst
108,2,109,0,72,4,1,36,36, negative,3,tst
105,-5,106,2,70,0,2,36,34, negative,3,tst
80,-3,84,0,-40,4,5,126,122, negative,3,tst
105,-4,106,0,70,0,2,36,34, negative,3,tst
80,0,84,0,-38,-4,4,123,118, negative,3,tst
84,3,86,0,-2,0,3,89,86, negative,3,tst
101,-2,102,0,70,-2,1,33,32, negative,3,tst
70,57,82,0,-42,-4,12,126,114, positive,3,tst
69,59,82,0,-42,-5,13,126,112, positive,3,tst
68,67,82,0,-42,-6,13,126,112, positive,3,tst
41,33,77,0,-22,0,37,101,64, positive,3,tst
50,22,79,0,42,0,29,37,8, positive,3,tst
62,66,82,0,-42,-8,20,126,106, positive,3,tst
72,21,82,0,-42,-1,10,126,116, positive,3,tst
51,21,79,0,42,0,28,37,10, positive,3,tst
45,32,77,0,28,0,32,48,16, positive,3,tst
44,45,77,0,-22,0,34,101,66, positive,3,tst
46,48,77,0,-22,0,31,101,70, positive,3,tst
45,46,77,0,-22,0,33,101,68, positive,3,tst
47,33,77,0,28,0,30,48,18, positive,3,tst
66,77,82,0,-40,25,16,123,106, positive,3,tst
41,22,77,0,28,0,36,48,12, positive,3,tst
70,51,82,0,-40,28,12,123,112, positive,3,tst
68,72,82,0,-42,-8,14,126,112, positive,3,tst
49,28,77,0,28,0,28,48,20, positive,3,tst
71,32,82,0,-42,-4,11,126,116, positive,3,tst
47,44,77,0,-22,0,30,101,70, positive,3,tst
43,29,77,0,28,0,34,48,14, positive,3,tst
41,21,77,0,28,0,36,48,12, positive,3,tst
48,30,77,0,28,0,29,48,20, positive,3,tst
47,48,77,0,-22,0,30,101,70, positive,3,tst
51,24,77,0,-22,0,27,101,74, positive,3,tst
72,30,82,0,-42,-3,10,126,116, positive,3,tst
71,46,82,0,-42,-8,11,126,114, positive,3,tst
50,30,77,0,-22,0,28,101,72, positive,3,tst
60,50,82,0,-40,28,22,123,102, positive,3,tst
71,42,82,0,-42,-7,11,126,114, positive,3,tst
51,23,77,0,28,0,26,48,22, positive,3,tst
42,23,77,0,28,0,34,48,14, positive,3,tst
50,23,77,0,-22,0,27,101,74, positive,3,tst
42,22,77,0,28,0,35,48,14, positive,3,tst
48,45,77,0,-22,0,29,101,72, positive,3,tst
57,92,80,0,34,0,23,46,24, positive,3,tst
49,22,79,0,42,0,30,37,8, positive,3,tst
64,78,82,0,-42,-6,18,126,108, positive,3,tst
47,22,79,0,42,0,31,37,6, positive,3,tst
85,0,88,-4,6,1,3,83,80, negative,1,tst
106,2,108,0,70,0,1,38,36, negative,1,tst
104,7,105,7,70,0,1,35,34, negative,1,tst
81,0,84,0,-12,29,4,97,94, negative,1,tst
79,2,83,0,-42,-19,4,126,122, negative,1,tst
70,57,82,0,-42,-4,12,126,114, positive,1,tst
84,6,89,0,6,-6,5,84,78, negative,1,tst
107,-2,108,-2,70,-28,1,38,38, negative,1,tst
102,0,103,0,72,24,1,31,30, negative,1,tst
107,-4,108,0,70,0,1,38,36, negative,1,tst
81,0,84,0,-22,-13,4,108,104, negative,1,tst
83,0,86,0,-2,21,3,89,86, negative,1,tst
85,0,88,-114,0,0,3,88,84, negative,1,tst
80,0,84,0,-36,5,4,120,116, negative,1,tst
81,-3,84,0,-22,-2,4,108,104, negative,1,tst
80,0,84,-1,-42,0,4,128,124, negative,1,tst
82,0,85,-6,-10,0,3,95,92, negative,1,tst
80,4,84,8,-28,0,4,112,108, negative,1,tst
105,4,106,4,70,0,1,36,36, negative,1,tst
103,-4,104,-2,70,0,1,35,34, negative,1,tst
81,3,84,0,-14,-4,3,99,96, negative,1,tst
86,5,89,0,2,-5,3,86,84, negative,1,tst
76,0,80,-1,-40,0,4,121,118, negative,1,tst
84,0,88,0,0,8,3,88,84, negative,1,tst
105,0,106,-3,70,-4,1,36,36, negative,1,tst
106,5,108,0,70,0,1,38,36, negative,1,tst
82,0,86,0,-40,13,4,128,124, negative,1,tst
79,1,83,0,-40,16,4,124,120, negative,1,tst
82,0,85,-2,-6,3,3,93,90, negative,1,tst
84,-1,88,-3,6,-9,4,83,78, negative,1,tst
80,0,84,0,-36,-8,4,120,116, negative,1,tst
103,0,104,0,70,0,1,34,34, negative,1,tst
101,0,102,0,70,-23,1,32,32, negative,1,tst
79,-1,83,-10,436,6339,4,-353,-356, negative,1,tst
79,-1,83,-13,-6,159,4,91,88, negative,1,tst
76,0,80,0,-42,0,4,124,120, negative,1,tst
80,0,84,-1,-40,3,4,125,122, negative,1,tst
80,-2,84,0,-28,0,4,112,108, negative,1,tst
102,-4,104,0,70,0,1,34,32, negative,1,tst
81,1,85,0,-42,-23,4,129,124, negative,1,tst
86,4,89,0,2,-7,3,86,84, negative,1,tst
80,0,84,0,-20,0,4,105,100, negative,1,tst
104,6,105,7,72,11,1,33,32, negative,1,tst
101,0,102,2,72,14,1,30,28, negative,1,tst
79,0,84,5,-38,0,4,123,118, negative,1,tst
76,4,81,0,-42,-16,4,125,120, negative,1,tst
81,4,84,0,-14,-16,3,100,96, negative,1,tst
69,59,82,0,-42,-5,13,126,112, positive,1,tst
72,-9,76,-8,-40,8,4,117,114, negative,1,tst
85,0,88,-45,0,0,3,88,84, negative,1,tst
105,4,108,0,70,0,2,38,36, negative,1,tst
85,-1,88,0,6,13,3,83,80, negative,1,tst
83,0,86,0,-4,14,3,92,88, negative,1,tst
86,4,89,0,6,-18,3,84,80, negative,1,tst
82,0,86,2,-6,4,4,94,90, negative,1,tst
104,0,104,-6,72,24,1,32,32, negative,1,tst
82,0,85,-2,-2,6,3,88,84, negative,1,tst
82,0,86,0,-22,0,4,109,106, negative,1,tst
80,-3,84,-5,-42,13,5,128,124, negative,1,tst
102,0,102,-1,70,-5,1,33,32, negative,1,tst
84,0,88,0,0,0,4,88,84, negative,1,tst
79,0,83,0,-30,5,4,114,110, negative,1,tst
84,0,88,0,-2,-23,3,90,88, negative,1,tst
104,4,105,5,72,7,1,33,32, negative,1,tst
79,0,83,-2,-40,0,4,125,120, negative,1,tst
82,1,85,0,-10,0,3,95,92, negative,1,tst
82,0,87,3,-40,0,5,128,124, negative,1,tst
105,-5,107,0,70,0,1,37,36, negative,1,tst
106,2,107,1,70,0,1,37,36, negative,1,tst
80,0,84,0,-24,18,4,110,106, negative,1,tst
81,4,84,0,-18,0,3,103,100, negative,1,tst
79,0,83,-3,-40,0,4,125,120, negative,1,tst
79,0,84,5,-42,-13,4,128,124, negative,1,tst
86,3,89,0,2,-2,3,86,84, negative,1,tst
79,0,83,0,-46,-3,4,130,126, negative,1,tst
79,2,84,3,-40,2,4,125,120, negative,1,tst
79,0,83,0,-42,-34,4,127,124, negative,1,tst
84,0,88,2,0,0,3,88,84, negative,1,tst
85,3,88,0,2,0,3,85,82, negative,1,tst
80,0,85,3,-40,5,5,126,122, negative,1,tst
83,0,86,0,-6,-20,3,94,90, negative,1,tst
85,1,88,0,2,0,3,86,82, negative,1,tst
85,0,88,0,0,-9,3,88,86, negative,1,tst
82,4,86,0,-6,0,3,94,90, negative,1,tst
85,-3,89,0,8,0,4,81,78, negative,1,tst
105,2,106,1,70,0,1,36,36, negative,1,tst
82,1,86,0,-22,8,4,109,106, negative,1,tst
80,1,84,-1,-28,0,4,112,108, negative,1,tst
81,0,84,0,-12,16,3,97,94, negative,1,tst
79,0,83,1,-46,0,5,130,126, negative,1,tst
82,0,86,0,-22,1,4,109,106, negative,1,tst
85,0,88,-11,0,0,3,88,84, negative,1,tst
81,-5,86,0,-22,0,4,109,104, negative,1,tst
79,2,84,4,-40,3,4,125,120, negative,1,tst
104,-1,105,-6,70,0,1,35,34, negative,1,tst
80,0,84,0,-36,-3,4,120,116, negative,1,tst
101,0,102,0,72,92,1,30,28, negative,1,tst
104,5,106,6,70,0,1,36,34, negative,1,tst
105,-2,106,0,72,3,1,34,32, negative,1,tst
102,0,103,0,72,27,1,31,30, negative,1,tst
79,-2,83,0,-46,0,5,130,126, negative,1,tst
76,1,81,0,-42,0,4,125,120, negative,1,tst
81,0,84,0,-18,-11,3,103,100, negative,1,tst
80,-1,84,1,-36,20,5,121,116, negative,1,tst
79,0,83,0,-42,15,4,127,122, negative,1,tst
105,0,106,-2,70,-3,1,36,36, negative,1,tst
85,0,88,4,6,0,3,83,80, negative,1,tst
102,0,102,-3,72,24,1,30,30, negative,1,tst
105,0,106,-5,70,0,1,36,34, negative,1,tst
81,0,84,0,-22,-20,4,108,104, negative,1,tst
105,4,106,0,70,0,1,36,34, negative,1,tst
78,1,82,4,-42,0,4,126,122, negative,1,tst
81,0,84,0,-18,12,4,103,98, negative,1,tst
103,-5,104,-1,72,15,1,32,30, negative,1,tst
85,-3,89,0,6,31,4,84,80, negative,1,tst
77,5,81,0,-40,0,4,123,118, negative,1,tst
81,0,84,0,-18,-16,3,103,100, negative,1,tst
85,3,88,0,2,1,3,86,82, negative,1,tst
82,0,86,0,-22,4,4,109,106, negative,1,tst
81,0,84,2,-14,-15,4,100,96, negative,1,tst
85,0,88,8,2,0,3,86,82, negative,1,tst
84,1,88,0,6,0,4,83,80, negative,1,tst
102,6,103,5,72,11,1,31,30, negative,1,tst
51,21,79,0,42,0,28,37,10, positive,1,tst
80,1,84,5,-40,7,5,126,122, negative,1,tst
79,0,83,0,-42,26,4,127,122, negative,1,tst
80,1,84,8,-28,0,4,113,108, negative,1,tst
77,3,81,2,-42,-18,4,125,120, negative,1,tst
85,0,88,0,2,-18,3,86,82, negative,1,tst
81,0,86,0,-24,-9,4,112,108, negative,1,tst
84,0,88,0,0,3,4,88,84, negative,1,tst
81,0,85,0,-12,0,4,98,94, negative,1,tst
84,0,87,-6,0,2,3,87,84, negative,1,tst
85,0,89,1,2,0,4,86,82, negative,1,tst
81,5,84,0,-12,21,3,97,94, negative,1,tst
85,0,88,0,0,-21,3,88,86, negative,1,tst
76,0,81,-3,-42,-13,5,125,120, negative,1,tst
82,2,86,0,-22,10,4,109,106, negative,1,tst
104,3,105,-1,70,0,1,35,34, negative,1,tst
85,0,89,0,6,19,4,84,80, negative,1,tst
81,0,84,0,-14,23,3,100,96, negative,1,tst
77,-1,81,0,-42,0,4,125,120, negative,1,tst
104,1,106,3,72,2,1,33,32, negative,1,tst
102,1,104,9,70,-22,2,34,32, negative,1,tst
82,0,86,0,-2,9,3,88,84, negative,1,tst
102,-1,103,0,70,-12,1,33,32, negative,1,tst
85,0,88,0,0,-4,3,88,86, negative,1,tst
46,48,77,0,-22,0,31,101,70, positive,1,tst
103,0,104,5,70,0,1,35,34, negative,1,tst
107,1,108,2,72,6,1,36,34, negative,1,tst
82,0,85,-1,-2,6,3,88,84, negative,1,tst
79,0,83,-3,-46,0,4,129,126, negative,1,tst
78,-5,82,0,-46,0,4,128,124, negative,1,tst
106,5,108,3,72,8,1,35,34, negative,1,tst
102,0,103,1,72,19,1,31,30, negative,1,tst
78,0,82,-7,-40,1,4,123,120, negative,1,tst
86,3,89,0,6,-15,3,84,80, negative,1,tst
80,-2,84,0,-20,0,4,105,100, negative,1,tst
101,0,102,0,70,-26,1,32,32, negative,1,tst
107,4,108,-1,70,-1,1,38,36, negative,1,tst
84,3,87,3,-4,0,3,92,88, negative,1,tst
79,0,83,0,-40,2,4,124,120, negative,1,tst
85,0,89,4,2,0,4,86,82, negative,1,tst
102,5,103,4,70,-22,1,33,32, negative,1,tst
101,0,102,0,72,4122,1,30,28, negative,1,tst
102,0,104,0,70,-17,1,34,32, negative,1,tst
103,3,104,-1,70,-1,1,35,34, negative,1,tst
103,5,104,2,70,0,1,35,34, negative,1,tst
83,0,86,0,-4,17,3,92,88, negative,1,tst
85,0,88,0,2,-28,3,86,82, negative,1,tst
41,22,77,0,28,0,36,48,12, positive,1,tst
77,0,81,-5,-40,0,4,122,118, negative,1,tst
79,0,83,-5,-40,0,4,125,120, negative,1,tst
84,1,87,0,-2,0,3,90,86, negative,1,tst
101,0,102,-2,72,-2,1,29,28, negative,1,tst
105,-1,106,-1,72,1,1,33,32, negative,1,tst
101,0,102,0,72,1185,1,30,28, negative,1,tst
101,0,102,0,72,14,1,29,28, negative,1,tst
105,2,107,5,72,2,1,35,34, negative,1,tst
85,0,88,-3,2,0,3,86,82, negative,1,tst
102,0,103,0,70,-23,1,33,32, negative,1,tst
103,-1,104,-3,70,-23,1,34,34, negative,1,tst
82,1,86,0,-10,2,3,96,92, negative,1,tst
79,-1,83,0,-40,0,4,125,120, negative,1,tst
81,1,86,0,-40,2,4,127,122, negative,1,tst
84,0,88,0,0,7,3,88,84, negative,1,tst
84,0,88,0,6,0,5,83,78, negative,1,tst
82,0,86,0,-42,-19,4,130,126, negative,1,tst
80,0,84,8,-42,0,5,128,124, negative,1,tst
81,0,84,0,-14,-1,3,99,96, negative,1,tst
78,1,81,0,-40,0,4,123,120, negative,1,tst
81,0,84,0,-14,19,3,100,96, negative,1,tst
82,0,87,1,-40,3,5,128,124, negative,1,tst
107,0,108,0,72,7,1,36,34, negative,1,tst
80,0,84,0,-36,-17,4,120,116, negative,1,tst
81,0,85,-2,-24,-4,4,111,108, negative,1,tst
78,0,81,0,-40,346,4,123,120, negative,1,tst
105,2,106,2,70,0,1,36,36, negative,1,tst
79,0,83,0,-40,0,4,124,120, negative,1,tst
79,-4,84,0,-32,0,4,117,112, negative,1,tst
81,5,84,0,-12,18,3,97,94, negative,1,tst
81,5,84,0,-18,0,3,103,100, negative,1,tst
104,2,105,2,72,4,1,33,32, negative,1,tst
81,0,86,0,-24,-12,4,112,108, negative,1,tst
85,0,89,0,2,-5,4,86,82, negative,1,tst
79,0,83,0,-40,-25,4,125,120, negative,1,tst
106,-1,108,-1,70,-1,1,38,36, negative,1,tst
85,0,88,0,2,17,3,86,82, negative,1,tst
84,0,88,0,-2,-9,3,90,88, negative,1,tst
79,-5,83,-7,-42,-30,4,126,122, negative,1,tst
80,1,84,-1,-36,2,4,121,116, negative,1,tst
82,0,86,0,-10,19,3,96,92, negative,1,tst
76,-4,81,0,-40,0,5,122,118, negative,1,tst
107,1,108,0,72,1,1,36,34, negative,1,tst
85,0,88,0,2,14,3,86,82, negative,1,tst
84,-1,87,-3,0,20,3,87,84, negative,1,tst
85,0,88,1,6,0,3,83,80, negative,1,tst
85,0,88,-1,6,-5,3,83,80, negative,1,tst
106,0,108,1,70,0,2,38,36, negative,1,tst
82,5,85,0,-12,0,3,98,94, negative,1,tst
81,0,86,0,-40,3,4,127,122, negative,1,tst
105,0,106,0,70,0,1,36,36, negative,1,tst
80,0,84,0,-28,0,4,112,108, negative,1,tst
107,2,108,3,72,0,1,36,34, negative,1,tst
81,0,84,-2,-14,0,3,99,96, negative,1,tst
80,3,84,-6,-36,0,4,120,116, negative,1,tst
108,-4,109,0,72,8,1,36,36, negative,1,tst
84,0,88,0,-2,-15,3,90,88, negative,1,tst
81,0,85,2,-22,0,4,108,104, negative,1,tst
81,0,84,0,-14,5,4,100,96, negative,1,tst
85,0,88,-587,0,0,3,88,84, negative,1,tst
49,28,77,0,28,0,28,48,20, positive,1,tst
104,3,105,4,72,6,1,33,32, negative,1,tst
81,1,84,0,-12,16,3,97,94, negative,1,tst
79,-1,83,-5,-40,0,4,125,120, negative,1,tst
82,0,86,0,-4,-19,3,91,88, negative,1,tst
81,-3,84,0,-14,0,4,100,96, negative,1,tst
85,0,88,0,-2,-3,3,91,88, negative,1,tst
85,0,88,5,2,0,3,86,82, negative,1,tst
77,3,81,0,-42,0,4,125,120, negative,1,tst
105,3,106,1,72,31,1,34,32, negative,1,tst
85,0,88,-3,0,0,3,88,84, negative,1,tst
79,0,84,0,-32,-35,4,117,112, negative,1,tst
83,0,87,8,-4,0,4,92,88, negative,1,tst
85,-2,89,0,2,-2,4,86,82, negative,1,tst
81,0,84,0,-22,-10,3,108,104, negative,1,tst
85,0,88,0,6,10,3,83,80, negative,1,tst
101,-4,102,-6,72,0,1,29,28, negative,1,tst
104,3,105,0,70,0,1,35,34, negative,1,tst
84,1,86,0,-2,0,3,89,86, negative,1,tst
79,0,83,-4,-46,0,4,129,126, negative,1,tst
82,5,86,5,-2,0,3,88,84, negative,1,tst
85,0,89,0,6,22,4,84,80, negative,1,tst
84,2,86,-3,-4,0,3,92,88, negative,1,tst
77,0,81,0,-40,15,4,123,118, negative,1,tst
80,0,84,0,-32,8,4,117,114, negative,1,tst
105,8,106,3,70,-26,1,36,34, negative,1,tst
81,-1,86,0,-22,13,4,109,104, negative,1,tst
83,0,86,-2,-4,4,3,92,88, negative,1,tst
85,0,88,-4,6,0,3,83,80, negative,1,tst
105,0,106,-3,72,7,1,34,34, negative,1,tst
84,0,88,0,0,4,3,88,84, negative,1,tst
84,5,87,0,-2,0,3,90,86, negative,1,tst
84,0,88,0,6,-2,4,83,78, negative,1,tst
71,6,75,0,-42,-9,3,119,116, negative,1,tst
81,0,86,2,-22,0,4,109,104, negative,1,tst
78,2,81,0,-40,0,4,123,120, negative,1,tst
102,4,104,3,70,-1,1,34,32, negative,1,tst
84,-2,88,0,6,0,4,83,78, negative,1,tst
80,5,84,0,-28,-16,4,112,108, negative,1,tst
76,2,80,0,-42,0,4,124,120, negative,1,tst
85,1,88,0,2,0,3,85,82, negative,1,tst
82,0,85,0,-6,4,3,93,90, negative,1,tst
85,0,88,0,2,-24,3,86,82, negative,1,tst
81,0,85,0,-24,0,4,111,108, negative,1,tst
82,0,85,0,-10,-17,3,95,92, negative,1,tst
81,2,84,0,-14,-7,3,99,96, negative,1,tst
85,0,88,0,0,-7,3,88,86, negative,1,tst
87,3,89,0,8,1,2,81,78, negative,1,tst
102,0,103,0,70,-21,1,33,32, negative,1,tst
74,1,79,2,-42,0,4,123,118, negative,1,tst
84,-11,89,0,8,0,5,81,76, negative,1,tst
80,0,84,3,-42,0,5,128,124, negative,1,tst
79,4,84,6,-40,4,4,125,120, negative,1,tst
76,-4,80,0,-40,0,4,121,116, negative,1,tst
81,2,84,0,-20,0,4,105,102, negative,1,tst
79,0,83,0,-46,-8,4,130,126, negative,1,tst
84,0,88,0,-2,-17,3,90,88, negative,1,tst
102,0,102,0,70,-5,1,33,32, negative,1,tst
82,0,86,8,-2,0,4,88,84, negative,1,tst
101,0,102,0,72,18,1,29,28, negative,1,tst
82,0,86,0,-10,1,3,96,92, negative,1,tst
104,-2,105,0,70,0,1,35,34, negative,1,tst
81,1,84,0,-18,0,3,103,100, negative,1,tst
107,0,108,-1,70,0,1,38,36, negative,1,tst
102,0,103,0,72,14,1,31,30, negative,1,tst
74,4,79,8,-42,0,4,123,118, negative,1,tst
101,2,102,8,72,13,1,30,28, negative,1,tst
123,109,105,0,36,-1,-18,69,86, negative,1,tst
79,0,83,0,-30,15,4,114,110, negative,1,tst
78,7,82,4,-42,-14,4,126,122, negative,1,tst
102,1,103,3,72,31,1,31,30, negative,1,tst
102,0,103,5,70,-11,1,33,32, negative,1,tst
102,0,103,2,70,-7,1,33,32, negative,1,tst
107,0,108,-1,72,3,1,35,34, negative,1,tst
85,4,89,0,6,-4,4,84,80, negative,1,tst
106,0,108,0,72,1,1,35,34, negative,1,tst
104,0,105,0,70,-11,1,35,34, negative,1,tst
102,0,103,3,70,-5,1,33,32, negative,1,tst
82,0,86,0,-10,0,3,96,92, negative,1,tst
81,0,84,0,-18,24,4,103,98, negative,1,tst
80,1,84,1,-28,0,4,112,108, negative,1,tst
85,0,88,-1,6,-3,3,83,80, negative,1,tst
87,-8,89,0,8,0,2,81,78, negative,1,tst
82,0,85,0,-2,6,3,88,84, negative,1,tst
80,0,84,5,-38,-7,5,123,118, negative,1,tst
82,-2,86,0,-2,2,4,88,84, negative,1,tst
81,0,86,0,-22,8,4,109,104, negative,1,tst
85,0,88,0,0,-8,3,88,86, negative,1,tst
84,1,88,4,0,0,3,88,84, negative,1,tst
82,0,85,0,-4,-30,3,90,88, negative,1,tst
