"","fingerprint","minutia","x","y","angle","score_change","d0","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","d11","r15","r30","r45","r60","r75","r90"
"B107X9I_1_1#v16","B107X9I_1_1","v16",455,254,141,-0.05157401,26.8328157299975,32.5576411921994,42.4264068711929,48.3321838943783,85,93.5093578204877,99.3176721434811,100.702532242243,116.867446279963,145.60219778561,151.28780519262,157.003184681076,0,1,3,4,4,5
"B107X9I_1_1#v17","B107X9I_1_1","v17",490,436,138,0.045528545,11.4017542509914,20,37.2155881318568,42.2018956920184,43.139309220246,51.6236379965612,54.4518135602479,68.264192663504,75.953933407033,77.2787163454466,81.6088230524127,92.2659200355147,1,2,5,7,8,11
"B107X9I_1_1#v18","B107X9I_1_1","v18",527,440,116,0.269120999,26.6833281282527,34.7131099154196,37.2155881318568,49.0306026885251,50.4479930225178,76.694197955256,77.1038261048049,82.8613299434664,91.0494371207203,100.578327685441,114.424647694454,116.430236622623,0,1,3,5,5,8
"B107X9I_1_1#v19","B107X9I_1_1","v19",497,344,113,-0.19378473,17.7200451466693,28.2842712474619,52,55.3263047744922,56.0802995712398,68.264192663504,78.5493475466219,85.2760224213114,92.2659200355147,99.3176721434811,100.578327685441,103.077640640442,0,2,2,5,6,8
"B107X9I_1_1#v20","B107X9I_1_1","v20",382,403,112,0.378554258,10.1980390271856,24.6981780704569,37.2155881318568,64.4127316607517,67.2011904656458,74.4311762637136,88.4590300647707,107.782187767738,112.929181348312,119.402680036924,127.137720602503,129.251692445399,1,2,3,3,6,7
"B107X9I_1_1#v21","B107X9I_1_1","v21",502,361,104,-0.144995776,17.7200451466693,34.4383507154451,39.9249295553543,64.2572953056694,65.2150289427215,67.9411510058521,75.953933407033,82.8613299434664,85.4751425854324,86.4696478540303,94.1116358374457,101.833196944808,0,1,3,3,6,10
"B107X9I_1_1#v22","B107X9I_1_1","v22",442,338,98,-0.344320936,55.3263047744922,55.3624421426656,60.00833275471,64.2572953056694,65,74.3303437365925,76.2954782408499,83.6002392341075,85,88.4590300647707,88.5437744847146,92.4175308044962,0,0,0,2,6,11
"B107X9I_1_1#v23","B107X9I_1_1","v23",517,324,90,-0.112673473,28.0178514522438,28.2842712474619,39.9249295553543,67.6756972627545,68,76.2954782408499,87.1320836431679,91.7823512446701,93.5093578204877,104.995237987254,106.254411673116,115.20850663037,0,2,3,3,5,7
"B108X6I_1_1#v0","B108X6I_1_1","v0",460,340,51,0.15411099,37.1618083521241,64.4980619863884,75.0066663703967,116.430236622623,186.171963517604,187.267188797184,208.396257164086,210.280764693302,211.74040710266,212.049522517736,231.354706025185,239.85203772326,0,0,1,1,2,3
"B108X6I_1_1#v1","B108X6I_1_1","v1",414,646,5,-0.025709631,38.5875627631495,52.4022900262956,66.4830805543786,70.2637886823647,71.028163428319,78.8479549512858,99,101.242283656583,109.658560997307,124.326183887386,129.189782877749,131.590273196768,0,0,1,2,5,6
"B108X6I_1_1#v2","B108X6I_1_1","v2",478,628,5,0.232548345,30.2324329156619,57.8013840664737,66.4830805543786,72.2011080247388,83.198557679806,84.6463230152379,85.3287759199674,102.489023802552,103.232746742494,104.809350727881,109.224539367305,122.429571591181,0,0,1,2,4,7
"B108X6I_1_1#v3","B108X6I_1_1","v3",394,613,353,-0.17044909,38.5875627631495,42.0475920832573,57.9827560572969,59.0338885725818,59.4138031100518,68.9637585982667,69.2314957226839,75.0066663703967,85.3287759199674,102.62553288534,114.214710085873,122.331516789419,0,0,2,5,7,9
"B108X6I_1_1#v4","B108X6I_1_1","v4",453,611,351,-0.192282226,30.2324329156619,30.6757233003559,44.7772263544762,52.4022900262956,54.561891462815,59.0338885725818,74.9466476902069,77.6659513557904,80.4487414444751,84.0535543567314,86.3133825081603,93.2362590412121,0,0,3,6,7,11
"B108X6I_1_1#v5","B108X6I_1_1","v5",443,582,337,-0.239277648,14.422205101856,30.6757233003559,31.7804971641414,45.453272709454,51.6236379965612,55.4436651025164,57.8013840664737,57.9827560572969,61.3269924258479,64.3506021727847,65.1152823843988,70.2637886823647,1,1,3,8,12,12
"B108X6I_1_1#v6","B108X6I_1_1","v6",468,526,331,-0.22766033,18.0277563773199,35.8050275799363,55,57.9396237474839,61.3269924258479,63.8905313798532,70.0285656000464,73.9797269527267,74.4110206891425,86.3133825081603,102.489023802552,114.214710085873,0,1,2,4,9,10
"B108X6I_1_1#v7","B108X6I_1_1","v7",435,570,322,-0.158059743,14.422205101856,23.5372045918796,31.1448230047949,37.5366487582469,44.7772263544762,45.5411901469428,51.2249938994628,55,59.4138031100518,66.1286624694618,72.2011080247388,78.8479549512858,1,2,5,9,11,12
"B108X6I_1_1#v8","B108X6I_1_1","v8",412,575,321,-0.070725076,23.5372045918796,28.0713376952364,30.4138126514911,31.7804971641414,40.7185461430047,42.0475920832573,54.561891462815,61.2209114600559,71.028163428319,74.4110206891425,84.6463230152379,89.4930164873215,0,2,6,7,10,12
"B108X6I_1_1#v9","B108X6I_1_1","v9",414,547,317,-0.228334864,7.28010988928052,21.0237960416286,28.0713376952364,31.1448230047949,41.182520563948,45.453272709454,57.9396237474839,68.9637585982667,74.9466476902069,83,99,103.232746742494,1,3,5,7,9,10
"B108X6I_1_1#v10","B108X6I_1_1","v10",450,527,320,-0.249668057,18.0277563773199,41.182520563948,45.5411901469428,46.6154480832267,51.0783711564885,55.4436651025164,56.0892146495206,61.2209114600559,73.7631344236401,84.0535543567314,102.62553288534,104.809350727881,0,1,2,7,9,10
"B108X6I_1_1#v11","B108X6I_1_1","v11",395,538,310,-0.2420334,13.8924439894498,21.0237960416286,40.7185461430047,51.2249938994628,56.0892146495206,65.1152823843988,73.9797269527267,75.0066663703967,93.2362590412121,102.396288995256,109.658560997307,111.126054550677,1,2,3,5,7,8
"B108X6I_1_1#v12","B108X6I_1_1","v12",497,547,168,0.234883129,35.8050275799363,51.0783711564885,64.3506021727847,66.1286624694618,77.6659513557904,83,83.198557679806,89.4930164873215,90.0222194794152,94.9210198006743,102.396288995256,122.331516789419,0,0,1,2,4,8
"B108X6I_1_1#v13","B108X6I_1_1","v13",407,545,148,0.274869414,7.28010988928052,13.8924439894498,30.4138126514911,37.5366487582469,46.6154480832267,51.6236379965612,63.8905313798532,69.2314957226839,80.4487414444751,90.0222194794152,101.242283656583,109.041276588272,2,2,4,6,8,9
"B108X6I_1_1#v14","B108X6I_1_1","v14",445,374,92,0.086298387,30.8058436014987,37.1618083521241,41.6773319683494,85.7263086805912,153.081677545028,153.730283288622,171.452617361182,175.171344688565,175.755512004603,180.646062785769,196.254936243652,203.690942361215,0,0,3,3,3,4
"B108X6I_1_1#v15","B108X6I_1_1","v15",470,456,95,-0.119906241,55.0272659687904,70.0285656000464,73.7631344236401,85.7263086805912,86.2670273047588,94.9210198006743,106.850362657316,109.041276588272,111.126054550677,116.430236622623,119.251834367443,128.860389569487,0,0,0,1,3,5
"B108X6I_1_1#v16","B108X6I_1_1","v16",452,404,90,-0.052783687,30.8058436014987,43.9317652729776,55.0272659687904,64.4980619863884,123.016259087976,123.044707322176,145.619366843837,147.962833171037,148.006756602528,149.91330828182,166.868211472407,175.616058491244,0,0,2,3,4,4
"B108X6I_1_1#v17","B108X6I_1_1","v17",409,395,94,-0.07222188,41.6773319683494,43.9317652729776,75.0066663703967,86.2670273047588,138.220837792281,143.673240375513,143.683680353755,150.013332740793,152.082214607757,175.635987200801,176.920886274063,180.02499826413,0,0,2,2,2,4
"B109X4I_1_1#v0","B109X4I_1_1","v0",461,407,53,-0.001206274,15.8113883008419,17,41.1096095821889,45.7055795281058,49.4974746830583,54.9181208709839,56.7186036499489,61.400325732035,70.8307842678591,83.9344982709732,85.8020978764505,91.6787870774914,0,2,3,7,9,11
"B109X4I_1_1#v1","B109X4I_1_1","v1",416,415,17,-0.017904033,11.0453610171873,20.1246117974981,25.298221281347,29.1204395571221,45.7055795281058,46.8614980554399,49.2442890089805,50.4876222454574,55.9016994374947,57.5586657246326,63.7024332345319,70.4343666117613,1,4,4,10,13,16
"B109X4I_1_1#v2","B109X4I_1_1","v2",401,528,12,-0.103679084,56.0802995712398,59.6824932455071,70.5761999543756,71.6937933157397,79.7558775263617,85.7029754442633,89.4035793466906,103.479466562212,105.385008421502,112.071405808975,113.991227732664,124.342269562687,0,0,0,2,4,7
"B109X4I_1_1#v3","B109X4I_1_1","v3",353,499,354,-0.152328653,27.8028775489157,29.8328677803526,40.7921561087423,42.0594816896262,52.924474489597,56.0802995712398,56.5862174031804,85.4224794770089,90.6090503205943,97.9438614717635,105,109.772492000501,0,2,4,7,7,8
"B109X4I_1_1#v4","B109X4I_1_1","v4",370,477,348,0.039940211,15.2970585407784,20.1246117974981,27.8028775489157,29.0688837074973,40.1123422402632,45.8039299623951,58.309518948453,59.6824932455071,70.327803890069,75.1332150250473,77.2010362624751,86.5852181379709,0,4,5,8,9,13
"B109X4I_1_1#v5","B109X4I_1_1","v5",392,458,342,-0.077156864,19.4164878389476,29.0688837074973,31.0161248385416,35,43.9658958739612,49.2442890089805,56.5862174031804,59.5399025864168,62.0322496770833,62.8171950981576,65.7875368135941,70.5761999543756,0,2,5,8,15,17
"B109X4I_1_1#v6","B109X4I_1_1","v6",330,480,333,0.132546639,29.8328677803526,30.1496268633627,37.4432904536981,40.1123422402632,46.6154480832267,65.7875368135941,70.2566722810012,84.2199501305955,85.7029754442633,98.5951317256587,107.354552767919,107.800742112473,0,1,4,5,7,9
"B109X4I_1_1#v7","B109X4I_1_1","v7",333,450,317,0.029908146,29.4108823397055,30.1496268633627,40.1123422402632,41.7612260356422,45.8039299623951,52.924474489597,59.5399025864168,64.8845127900333,79.6241169495775,80.2122185206219,90.0777441991084,91.0219753685889,0,1,4,7,8,10
"B109X4I_1_1#v8","B109X4I_1_1","v8",373,462,315,0.035312771,12.369316876853,15.2970585407784,19.4164878389476,41.7612260356422,42.0594816896262,43.3820239269677,46.6154480832267,56.0357029044876,63.7024332345319,63.8200595424354,71.6937933157397,73.3552997403732,1,3,6,8,12,15
"B109X4I_1_1#v9","B109X4I_1_1","v9",361,459,309,-0.28179384,12.369316876853,20.1246117974981,29.4108823397055,31.0161248385416,37.4432904536981,40.7921561087423,47.5078940808788,55.0090901579003,61.5223536610881,70.4343666117613,76.4002617796562,77.2010362624751,1,3,6,8,10,13
"B109X4I_1_1#v10","B109X4I_1_1","v10",405,416,302,0.054617877,11.0453610171873,14.7648230602334,19.1049731745428,39.8246155034798,40.024992192379,43.9658958739612,56.0357029044876,56.7186036499489,61.0327780786685,61.2943716828878,61.5223536610881,63.2534584034739,2,3,6,8,15,17
"B109X4I_1_1#v11","B109X4I_1_1","v11",336,410,295,-0.335470067,40.1123422402632,50.60632371552,55.0090901579003,57.4891294072192,63.1506136153878,63.8200595424354,69.2603782836912,70.2566722810012,72.1803297304744,73.7563556583431,75.1332150250473,80.156097709407,0,0,1,4,10,14
"B109X4I_1_1#v12","B109X4I_1_1","v12",319,284,297,-0.085935118,45.1774279923061,64.1950153828161,96.260064408871,117.991525119392,127.14165328483,128.456218222397,143.223601407031,157.003184681076,157.543644746464,163.0030674558,166.58931538367,175.368184115592,0,0,0,1,2,2
"B109X4I_1_1#v13","B109X4I_1_1","v13",392,423,288,-0.047525794,14.7648230602334,25.298221281347,30.0166620396073,35,39.8497176903426,43.3820239269677,47.5078940808788,54.4058820349418,57.4891294072192,58.309518948453,64.8845127900333,70.2353187506115,1,2,6,10,16,18
"B109X4I_1_1#v14","B109X4I_1_1","v14",340,324,291,-0.077596663,28.8444102037119,45.1774279923061,55.9016994374947,72.9451848993475,86.0929730001235,90.6200860736735,99.0858213873206,111.825757319144,112.645461515322,118.562219952226,126.19429464124,133.06013678033,0,1,1,3,4,5
"B109X4I_1_1#v15","B109X4I_1_1","v15",380,385,289,0.175869592,29.5465734053883,37.3630833845388,39.8246155034798,39.8497176903426,46.8614980554399,50.60632371552,51.6236379965612,67.1192967781993,67.6756972627545,72.9451848993475,73.9797269527267,76.4002617796562,0,1,4,7,11,15
"B109X4I_1_1#v16","B109X4I_1_1","v16",407,397,275,-0.057771715,19.1049731745428,20.1246117974981,29.5465734053883,30.0166620396073,38.3275357934736,42.5440947723653,50.9215082258961,54.9181208709839,62.8171950981576,64.0780773744032,72.1803297304744,73.3552997403732,0,3,6,8,12,15
"B109X4I_1_1#v17","B109X4I_1_1","v17",466,422,238,0.095229658,15.8113883008419,26.6270539113887,27.2029410174709,36.0555127546399,50.4876222454574,61.2943716828878,64.0780773744032,74.0067564483136,76.5506368360186,82.2921624457639,93.6215787091843,101.237344888139,0,3,4,5,8,10
"B109X4I_1_1#v18","B109X4I_1_1","v18",444,407,235,-0.048473228,17,26.6270539113887,29.1204395571221,38.3275357934736,40.024992192379,50.0099990001999,52.924474489597,53.8237865631916,54.4058820349418,67.6756972627545,72.8354309385206,79.2464510246358,0,3,5,9,11,13
"B109X4I_1_1#v19","B109X4I_1_1","v19",488,438,223,0.063329904,27.2029410174709,38.4707681233427,41.1096095821889,53.8237865631916,75.5843899227876,85.8661749468322,90.785461391128,97.1648084442099,98.0612053770501,102.449987798926,117.477657450257,120.303782151685,0,1,3,4,4,6
"B109X4I_1_1#v20","B109X4I_1_1","v20",454,456,200,0.135614435,36.0555127546399,38.4707681233427,49.4974746830583,50.0099990001999,55.9016994374947,62.0322496770833,63.2534584034739,70.2353187506115,75.4320886625844,81.2219182240853,86.5852181379709,89.4035793466906,0,0,2,5,8,12
"B109X4I_1_1#v21","B109X4I_1_1","v21",324,348,117,-0.455597739,28.8444102037119,63.1506136153878,64.1950153828161,66.007575322837,67.1192967781993,96.3846460801719,100.498756211209,101.237344888139,102.396288995256,105.759160359753,113.811247247361,117.00427342623,0,1,1,1,5,5
"B109X4I_1_1#v22","B109X4I_1_1","v22",390,349,106,-0.158393326,35.1710107901379,37.3630833845388,50.9215082258961,55.9016994374947,66.007575322837,68.6585755750875,70.9365914038728,74.027022093287,79.2464510246358,81.467785044151,91.6787870774914,96.260064408871,0,0,2,4,8,10
"B109X4I_1_1#v23","B109X4I_1_1","v23",424,358,99,-0.006844749,35.1710107901379,42.5440947723653,51.6236379965612,52.924474489597,57.5586657246326,61.0327780786685,61.400325732035,72.4499827467198,76.5506368360186,90.6200860736735,100.498756211209,102.215458713445,0,0,2,5,8,9
"B110X6I_1_1#v0","B110X6I_1_1","v0",405,503,346,0.177481946,13,43.6806593356831,48.2597140480546,54.9181208709839,55.1089829338194,56.859475903318,60.3075451332584,75.1664818918645,83.2165848854662,116.498927033686,125.876924017073,128.763348822559,1,1,2,6,7,9
"B110X6I_1_1#v1","B110X6I_1_1","v1",363,491,338,-1.218372232,15.1327459504216,34.132096331752,43.6806593356831,47,67.6239602507869,73.0616178304313,76.3216876123687,89.8220462915425,96.9381245950219,107.70329614269,128.809937504837,136.821051011897,0,1,3,4,6,8
"B110X6I_1_1#v2","B110X6I_1_1","v2",365,476,329,-1.310687797,15.1327459504216,19.0262975904404,47.4341649025257,48.2597140480546,57.706152185014,59.4053869611166,67.7790528113222,85.8020978764505,86.0523096726636,94.8103369891701,114.529472189476,126.479247309588,0,2,2,6,7,9
"B110X6I_1_1#v3","B110X6I_1_1","v3",410,491,330,0.421274959,13,42.4264068711929,43.8634243989226,44.7772263544762,47,47.4341649025257,55.6057550978314,63.7887137352682,70.2281994643178,103.812330674155,113.454836829463,116.348614087148,1,1,4,7,9,9
"B110X6I_1_1#v4","B110X6I_1_1","v4",435,181,324,-0.158144676,50.4479930225178,55.0363516232681,99.4032192637643,145.426957611029,148.556386601183,161.969132861789,168.857928448741,171.397199510377,176.08236708995,176.119277763679,185.270073136489,186.386694804109,0,0,0,2,2,2
"B110X6I_1_1#v5","B110X6I_1_1","v5",451,473,314,-0.801347792,31.8276609256791,42.4381903478459,44.7772263544762,50.9215082258961,54.9181208709839,68.0147042925278,68.9637585982667,75.5843899227876,86.0523096726636,86.4927742646748,89.8220462915425,103.092191750879,0,0,3,5,7,11
"B110X6I_1_1#v6","B110X6I_1_1","v6",366,457,300,-0.652952972,19.0262975904404,34.132096331752,44.6878059430087,50.6359556046887,55.6057550978314,60.3075451332584,62.2896460095897,75.1531769122237,78.7718223732319,86.4927742646748,97.6370831190691,108.811764069884,0,1,3,5,7,10
"B110X6I_1_1#v7","B110X6I_1_1","v7",386,193,300,-0.125683634,15.2315462117278,50.4479930225178,68.7313611097583,100.448992030781,135.911736064256,138.946032688954,149.214610544678,159.248233899155,165.680415257809,168.237926758505,172.235304162648,180.679273852869,0,1,1,2,3,3
"B110X6I_1_1#v8","B110X6I_1_1","v8",428,451,295,-0.258797791,12.1655250605964,26.6833281282527,31.8276609256791,36.2353418639869,43.8634243989226,56.859475903318,61.5223536610881,62.2896460095897,67.7790528113222,72.4706837279737,76.3216876123687,76.5310394545899,1,2,5,6,10,13
"B110X6I_1_1#v9","B110X6I_1_1","v9",281,284,294,0.226203232,20.6155281280883,38.6005181312376,40.2492235949962,81.0431983574192,87.0057469366248,97.7445650662992,114.947814246292,138.946032688954,144.312161649668,151.637726176569,165.302752548165,185.270073136489,0,1,3,3,3,5
"B110X6I_1_1#v10","B110X6I_1_1","v10",376,261,296,-0.626662736,59.2114853723498,68.7313611097583,78.8162419809521,82.0975030070952,97.5089739459912,97.7445650662992,99.4032192637643,101.133575038164,114.982607380421,121.840059093879,124.619420637395,127.581346598944,0,0,0,1,2,4
"B110X6I_1_1#v11","B110X6I_1_1","v11",416,449,295,-0.136793177,12.1655250605964,26.4007575648882,30,42.4264068711929,42.4381903478459,50.6359556046887,55.1089829338194,57.706152185014,67.6239602507869,69.2026011071838,74.0607858451421,80.9938269252663,1,3,5,8,11,13
"B110X6I_1_1#v12","B110X6I_1_1","v12",419,375,288,-0.294768923,26.0192236625154,29.1204395571221,52.2015325445527,53.3104117410474,56.302753041037,61.057350089895,71.5891053163818,74.0607858451421,74.0945342113708,76.5310394545899,87.3212459828649,87.8009111570034,0,2,2,5,9,12
"B110X6I_1_1#v13","B110X6I_1_1","v13",468,354,287,-0.520627338,22.8035085019828,24.6981780704569,34.0147027033899,47.8016736108685,50.2493781056044,53.084837759948,53.3104117410474,53.4509120595711,78.7210264160726,87.2983390449097,100.498756211209,104.92378186093,0,2,3,8,8,10
"B110X6I_1_1#v14","B110X6I_1_1","v14",400,428,289,0.17169095,26.4007575648882,34.132096331752,36.2353418639869,44.6878059430087,56.302753041037,59.4053869611166,63.7887137352682,68.0147042925278,73.0616178304313,74.0405294416511,75.1664818918645,77.0064932327138,0,1,4,6,10,15
"B110X6I_1_1#v15","B110X6I_1_1","v15",471,407,285,-0.769323729,13.1529464379659,41.146081222882,46.6476151587624,53.084837759948,61.057350089895,61.5223536610881,68.9637585982667,69.2026011071838,71.8470597867442,72.6154253585283,74.0405294416511,78.5684415016615,1,1,2,4,11,12
"B110X6I_1_1#v16","B110X6I_1_1","v16",323,391,285,-0.631205763,35.2278299076171,39.560080889705,78.7718223732319,84.717176534632,85.4283325366942,94.8103369891701,97.3242004847715,103.870111196629,107.70329614269,109.603832049797,114.947814246292,116.090481952656,0,0,2,2,2,5
"B110X6I_1_1#v17","B110X6I_1_1","v17",418,349,286,-0.095917803,26.0192236625154,34.132096331752,50.2493781056044,65.3069674690228,77.6659513557904,78.5684415016615,81.0246875958186,81.4984662432367,84.0951841665146,85.615419172016,86.5563400335296,97.5089739459912,0,1,2,3,4,11
